Batch,Cat_Charge,Cat_MW,Cat_VdW,Cat_Rad_Gyr,Cat_Diameter,Cat_Len_x,Cat_Len_y,Cat_Len_z,Cat_MPP,Cat_SDP,An_Charge,Anion_Ox_Num,An_MW,An_VdW,An_Rad_Gyr,An_Diameter,An_Len_x,An_Len_y,An_Len_z,An_MPP,An_SDP,Latt_MW,Latt_a,Latt_b,Latt_c,Latt_alph,Latt_beta,Latt_gam,Latt_Vol,Latt_Voids,Latt_SAV,Latt_Cat_Hir_Vol,Latt_Cat_Hir_Area,Latt_Cat_Hir_Glob,Latt_Cat_Hir_Asph,Latt_An_Hir_Vol,Latt_An_Hir_Area,Latt_An_Hir_Glob,Latt_An_Hir_Asph,V-N Dist (4),Cat_MW_RDKit,Cat_TPSA,Cat_HBD,Cat_HBA,Cat_RotBonds,An_MW_RDKit,An_TPSA,An_HBD,An_HBA,An_RotBonds
0.001831661281685451,0.0,-0.0074336221820060396,0.022655621612270686,-0.06592203369359467,-0.5816944195472096,0.5723065474473994,0.021528659078120464,-1.2555780107141719,0.12275933204808617,-0.07569135959601161,-0.31248599011006395,-0.22788438363139454,0.0,-0.14323297141899038,-0.31444551204200066,-0.2619132771308253,-0.19559147814873787,-0.045644855758559026,-0.18761899581825242,-0.25221822627759516,-0.2346645186763749,-0.0699477459348554,-0.04977618285608928,-0.15012763691550435,0.024841797723736517,0.07618273760754281,0.024256506999400927,0.07471305842595369,-0.9227540128952422,-2.743724836678829,-0.15990048126832757,-0.024405791598215775,-0.0035121998514248314,0.03776170362062459,-0.20608916684718548,-0.14665777916227316,-0.07422301103328137,0.07181808161090582,-0.035659852985097516,0.18129840563241156,-0.00013135405784848645,0.0003472613241736614,0.0,-0.0013388115073869051,-0.0022660558984345276,0.0,-0.2509633403200171,0.0,-0.2491556026755796,-0.1264735133234889
0.0009233360270567308,0.0,0.01150271177210114,0.036598805925589256,-0.034639401280484,-0.5360309781053958,-0.31041084963024046,0.14194035577885938,-1.730822939307154,0.0503965932168932,0.23883422281272432,-0.3438494342363954,-0.29729884454666133,0.0,-0.17127267734321397,-0.3729462373093505,-0.3203996934742266,-0.23469320156335358,-0.034446918818831655,-0.2031515260876705,-0.3144761669273897,-0.28594299776720794,-0.08980208841809738,-0.04821951910013806,-0.2455017029009877,-0.008269413211096654,-0.04302829377561782,-0.12343276825224378,0.051394102542791344,-0.840549370752789,-2.4687648328687475,-0.1463286306436936,0.014081810934652663,0.0023559607521108595,0.06296635143763428,-0.20661727162089824,-0.16277339068967572,-0.044308189575735006,-0.0021629059658520196,0.020185983341664097,0.14883491362522616,-0.0010534982264397707,0.0002709274144483733,0.0,-0.0015941121844475223,-0.0028066254766527673,0.0,-0.31262698793123367,0.0,-0.30351312527567337,-0.16776512316107506
-0.010061800670574054,0.0,0.02362235177286595,0.026665018438516992,-0.047401699106695575,-0.5189232012801221,0.5748454372102552,0.21341360401024478,-1.6885555245468737,0.16320597280345894,0.4614436640026373,-0.2977194922713237,-0.2493631684296874,0.0,-0.1435321522306303,-0.28268369367744595,-0.24262655145829665,-0.21815384292147755,-0.031114801461687932,-0.17778877426861728,-0.2430009109644761,-0.24714793888234338,-0.0533511261402437,-0.09989562929850465,-0.1828598815293029,-0.03483499181752314,0.009741144442025418,-0.23154818308300076,0.051120991443122085,-0.9702893867549215,-2.9624786714467253,0.01744491810742273,0.02003749252659669,0.014533325243820481,0.05399501532537603,-0.18808106756678072,-0.11005016924359355,-0.01987843619437528,-0.06366669602650143,-0.051618260071389074,-0.06720366265579904,0.011875175230794184,0.0011609369287766801,0.0,-0.0013482987010931206,0.018746754395104422,0.0,-0.28861384136114093,0.0,-0.2585808731930092,-0.1378308065262621
0.0030083462809717635,0.0,0.0040754299011423615,0.023931679045803796,-0.04344019235672859,-0.6070585960901054,-0.301779428457798,0.024962403171899294,-1.7499257254494662,0.06300273923012842,-0.11061754346601127,-0.3446267238057921,-0.27764526498928416,0.0,-0.16833567190348464,-0.38185002196873397,-0.3153372087966031,-0.2453775929352299,-0.0824938811127181,-0.22533868064426088,-0.3292699901195308,-0.3053107115859139,-0.07019655870406516,-0.030787026730448214,-0.29159250787718355,-0.11514915228050435,-0.15831405907620688,-0.20553512464838883,0.09172770953977502,-0.9467704921635091,-1.7940737179081696,-0.0033970067569015806,0.013059369323258158,0.01215227620548223,0.06522719721320175,-0.21333998190046885,0.06280921000842699,0.06480685938882917,-0.05655498571884372,-0.069099486888321,0.1664372605873866,-0.0005818552754027603,6.735168334600749e-05,0.0,-0.0002710761112692639,-0.0026024723434061054,0.0,-0.3133042797044707,0.0,-0.27929880729496526,-0.186946566628561
0.000262842204686503,0.0,0.016587141257203508,0.04047985678182494,-0.02512449430559654,-0.5332710846455327,-0.1350015141936174,0.047955036914169843,-1.7995386461053755,0.16724123503447882,0.4342151205562339,-0.3147665069103367,-0.24434168101132822,0.0,-0.14650758465066263,-0.3567010677153998,-0.27721008415908477,-0.21128521906553369,-0.04040479453274085,-0.2049221016299268,-0.2700962669199947,-0.25718901914034065,-0.10753423684168695,0.061311057641191255,-0.15923627708661311,-0.01458143671073415,0.0702494078314174,-0.13664451300021757,0.07348981834159107,-0.9180082878886842,-2.924702444422739,-0.2164834467174484,-0.037534938130478375,0.025128268625218136,0.09026750412938636,-0.21715557661151924,-0.1366380253390575,-0.10402826231823634,-0.039770171375560055,-0.008829465971107398,0.15036171166842535,0.00020172393151774186,0.001804264156450948,0.0,-0.00031908354198096787,-0.002632956663557984,0.0,-0.27827086931973843,0.0,-0.2601623004325634,-0.14092019896336697
0.0006185368923939773,0.0,-0.006298574937921864,-0.07026023726164089,0.18617595618460242,1.9645317116629255,0.5787659398023695,0.14992180762159657,-0.03042661498152502,-0.7788503579794765,-0.12194811023684073,-0.3044962560518119,-0.16176682261527076,0.0,-0.1495402100394669,-0.2532623931578392,-0.25938405245890384,-0.22982803385884504,-0.06906848011178236,-0.19937298965357075,-0.3029397164557925,-0.2818790762723298,-0.0670582755375948,-0.2086909045416921,-0.11643743841582409,0.01311627738197028,-0.22811163023309458,-0.2711467380682658,0.05045322197464986,1.007133972253293,2.752241829529365,0.2517715258535189,-0.052958326490920575,0.09735777777672883,0.19572837277553243,-0.13322419699073107,0.9359402942765764,0.21101187208573566,-0.05137554303077994,-0.05205186827777561,1.3699821377203825,-0.00010298649429596627,5.262370042197545e-05,0.0,-0.0003202284497808108,-0.00040041101891252247,0.0,-0.3096700262111611,0.0,-0.2260107722955958,-0.14083876342507431
-0.0078044117029760374,0.0,0.027614042921883103,0.04411602732712433,-0.037285800324327024,-1.37522786023542,-0.3994750440092697,0.14768859190943923,-1.8060847221479153,-1.3704291810278169,-0.4476456220615726,0.2839264529302604,0.21972421498303127,0.0,0.1923510559365591,0.2736198446214641,0.23483666486456015,0.23422140449789566,0.037112915265435024,0.19690952998989844,0.25580332017670376,0.23300646244222928,0.09999425213351368,-0.32178292166427547,-0.0069411565949071405,0.08217241236674656,0.0690143701542523,-0.2331505763698607,-0.23024579108239604,0.8493210726208172,2.7449709834235416,0.09992715601615836,0.04028453141548237,0.0535886551670644,0.07505970494914767,-0.16385092728377246,-0.27366458162402335,-0.2882466125264091,-0.03321168266654554,-0.016311161784958318,-0.2530670842960975,-1.9554792519456713e-05,6.941882418107977e-05,0.0,-0.00020638665416294037,-0.000367951616294338,0.0,0.22852117596475335,0.0,0.2515502755533253,0.11158338429995017
0.0002314739175121904,0.0,0.015630506330698242,0.030824461518840253,-0.022800321782325952,-0.5603279619663396,-0.31885246229403047,0.04366454012528993,-1.6826908519976371,0.08484425333193236,-0.05972260995450615,-0.31161447292193883,-0.26982747523847606,0.0,-0.16895000989319098,-0.36663681379090257,-0.3008290191021487,-0.21012357708185292,-0.04328012075087339,-0.2012422882381329,-0.27039825546887586,-0.2567932688830759,-0.06884875562474664,-0.048628701409599524,-0.14486942283041188,-0.05642513584878945,0.050813100379864626,-0.12836924068429825,0.12605233405768942,-0.8793259525417649,-2.3943623131960003,-0.12325196000174006,0.01314923122735259,0.005508954670552134,0.06372400996880594,-0.214854606606796,-0.14091662124661103,-0.04072264197504811,-0.06085543201251174,-0.05794482968947723,0.11452085545725744,-0.0010523774992320235,0.00021825690524673435,0.0,-0.00031908354198096787,-0.0026745748885447303,0.0,-0.2823406754394723,0.0,-0.29545353135152574,-0.13558262020756134
0.0018821245729275984,0.0,-0.016145363429805413,0.009552572876936664,-0.11314989092969005,0.7063906642556675,0.498810923475458,0.0008716460066241429,-0.4533762379193007,0.10983066294726493,-0.09099377920577377,-0.3289128187501438,-0.23441786645689813,0.0,-0.12489872080562145,-0.2936040284432424,-0.23875671407141622,-0.17648991491590293,-0.033607945651835607,-0.17359098424230981,-0.25020604839098054,-0.2123725046217375,-0.06940649636240132,-0.06423488354840283,-0.21751330105279337,0.16261294562219272,0.030182080255062083,-0.038115671099709,0.08688673790598253,-0.9848948049181403,-2.9149436339288233,-0.08599270176091729,-0.010919398148650108,0.0033144680379648818,0.015114327108794161,-0.19904921454459065,0.10094582170259382,-0.0544992206784286,0.0740333887390348,-0.038733902953828135,0.13273543159209988,-8.088046134359882e-05,4.316637259864581e-05,0.0,-0.00026898248962461935,-0.0008969078260985414,0.0,-0.26436565277277013,0.0,-0.22354020147361206,-0.14062311453174534
-0.004747684292795772,0.0,0.022775229066366663,0.0369729582606812,-0.07187182324407809,-1.4794540323550163,-0.5200812816129364,0.20408982222402083,-2.206412221635499,0.43662476195941297,-0.05383203475115988,0.27779370956833027,0.2193729553081717,0.0,0.14105144466700612,0.25248626614280606,0.27596224586257156,0.2059944635400766,0.03824649136871898,0.1671005225895905,0.2500609473915975,0.2828497020847765,0.14713211093937212,-0.1696287166770859,-0.25997317750763893,-0.44122206364757094,-0.03410872518395143,0.43345252761803504,-0.1626495148223736,1.0976412779879976,4.2373757278789475,0.4813199013249338,0.058759190679013036,0.06007045109304023,0.03768864612495024,-0.13916258010063212,0.5356467025229804,0.3968800219014995,0.021514591511351853,0.05362934113076073,-0.21660036384163617,-8.11219088451186e-05,3.668493980529713e-05,0.0,-0.000182851785701943,-0.000365643529706748,0.0,0.2529128178333004,0.0,0.2566355276492888,0.11559884593434376
0.0029902477340247144,0.0,0.0069859025266340215,0.035512097610214656,-0.02081104483674922,-0.5787856064564317,0.5544926052953625,0.018513617388422155,-1.4954020832380988,0.1583363664379248,-0.08295959576980745,-0.3326898351971265,-0.23493873346528668,0.0,-0.14871373161669355,-0.3239961200345951,-0.26343602915815845,-0.20052797808966533,-0.03971419917096907,-0.1956699133078322,-0.24973922916903787,-0.22777479478296891,-0.0749780303163083,-0.05352094547566003,-0.14355264352994793,-0.051992464282701385,0.05853039645116309,0.003084403604843113,0.1146222614618588,-0.9084017301691322,-2.7684387067664247,-0.155642850268384,-0.029461145978482397,0.008526485864648431,0.04429757584495215,-0.20447682545422735,-0.08075017729529983,-0.019641614250750925,-0.07542835680111114,-0.015455461232129517,0.10760884131001734,0.0001883925243734984,0.00016168052906616478,0.0,-0.00031908354198096787,-0.0015462206001979144,0.0,-0.25146422296683907,0.0,-0.26108543885238933,-0.12773234225497956
-0.0024419578875546155,0.0,0.010842707068600884,0.012274055848300594,-0.008453324042416393,-0.654011408601754,-0.09579582785591315,0.10491452398976137,-1.5887341328090083,0.16812528348894654,0.3522970601065375,0.4279047159418363,0.38379592544077124,0.0,0.21601434532443417,0.4204710157394847,0.3954197023359507,0.2726663466380352,0.04907053206835876,0.21805753858690646,0.35594551294690224,0.3775767866946356,-0.08241102504263997,-0.05414378584007665,-0.14261117427165065,0.029280082201707892,-0.04981397663993615,-0.18948896884070843,0.19277343751910098,-0.6987174449507261,-2.603987542493223,-0.11299366146213664,-0.050133707647806315,0.02016068954879064,0.009020529349671048,-0.1048758302535819,-0.40797248708475553,-0.23405589093931067,0.12930234611671237,0.006183074396371482,-0.24389329027863427,2.9064256253385568e-05,0.00038818541676505474,0.0,-0.0004129695149668576,-0.0011532239248184194,0.0,0.38988556703190713,0.0,0.40453143222774024,0.2121236558715158
0.00184075383340047,0.0,-0.03003301382388988,0.01599656057387193,0.19935251596623185,3.051181614769776,0.7511844095942047,0.27462652923685044,-0.22946070743486624,-1.3817162812461607,-0.2420365324856222,0.3435244332208688,0.20632445882155973,0.0,0.16320670097213036,0.34054324051874674,0.2642330211185722,0.2674885828559592,0.03424651822300671,0.24417653600991066,0.22753769525685635,0.3125676598499132,0.06764469875738768,-0.42074827827862593,0.1645275506643552,-0.08611529840367464,-0.26867062246190637,-0.19986323640709627,-0.2723243467769723,1.4458003493427958,4.2097000927899,0.30537392590763196,-0.04688063734322308,0.15379599788433718,0.03529074052446472,-0.11106895229655576,-0.0903494179471157,-0.13240920607580314,-0.12490349519557624,-0.0567528294406364,0.47789990708133956,-2.516484548441004e-05,4.366118346344172e-05,0.0,-0.00015027674538470423,-0.00029801591335047766,0.0,0.31847123234422026,0.0,0.2465200245367725,0.145855112521727
0.004087898665819687,0.0,0.01397466461659123,0.018675057707104134,-0.05599239908450046,1.593059957859859,-0.047008498407061214,0.15663239204839016,-1.450162349939436,0.07272573043374003,-0.06545644191303329,-0.34662922348195796,-0.29935159888882396,0.0,-0.1524775838376039,-0.34022246950926704,-0.282697421185071,-0.23485274497953756,-0.07219644482611762,-0.1819613408045725,-0.2787212845724998,-0.3119824501441942,-0.057223330349288094,0.14014627290945514,-0.25207943036303043,0.24598351956290546,-0.10160034549556943,-0.13709560055729383,-0.06204927654972949,-0.8765407694216295,-1.7146679248167491,0.08688322714141056,0.018178465784224294,0.05193648724735533,0.04467539297541516,-0.20492175778030217,0.43074597450643465,0.1365958924527247,-0.025279416964653675,0.013288702948464761,0.20735402223553506,-0.00012845422973071618,5.262370042197564e-05,0.0,-0.0004079319363899892,-0.0015579383662744717,0.0,-0.4227347075850962,0.0,-0.3223389035798801,-0.16293524260318196
0.003004652751368556,0.0,-0.014606102011383251,0.01605404767826021,-0.0594938456288804,-1.048547834548459,-0.11089602491191433,0.13981465154331385,-0.5020133067784533,-0.5260829740620399,-0.22841051572587726,0.46984624287223326,0.35903226808940947,0.0,0.23086825961731913,0.4458987935665292,0.2829504187712106,0.3193845306318679,0.049043603786499114,0.24602877717623306,0.3423399753262454,0.33087140918791513,0.06814202124852312,-0.05305785675234888,0.22984327613358374,-0.02431179214890946,0.07433313520818897,-0.16975388827768562,0.17015535696235523,0.8079946287262214,0.03656144015774765,-0.093322196659691,0.04726669233068336,0.02611845484609448,0.0879449321246091,-0.22178930354019893,-0.0907837969206736,-0.24578761443304625,-0.0509919618387058,-0.03049534651118762,0.3071634447056739,0.00020384507290464908,0.00011354556955955639,0.0,-0.00019380095513399598,-0.00035382160353996647,0.0,0.3397732514210389,0.0,0.34452307126809356,0.17461750598537668
-0.016264496525941217,0.0,-0.005067446096711268,0.03581326822179766,-0.00036088790910541904,-1.0258758947999378,-0.29837439208010735,0.34282326117638356,-1.5757576687589059,-0.11298493922312937,-0.14304018709883545,0.44873881368323343,0.39739001198351936,0.0,0.25530116346538756,0.4031125406134634,0.32560860743831577,0.3230601695770008,0.040512173112791705,0.2422577309155216,0.3387762821377354,0.3150357968751983,0.08126609176629715,-0.19437548684486025,-0.0518282814913381,-0.017119931541744234,0.0804530380926923,-0.18936334914281086,-0.1578476603283062,0.9117179684615672,-0.1904654659381623,-0.13751096504326307,0.07091053107398469,0.05495553916950218,-0.005592900809151713,-0.1403590634306581,-0.25249152742226283,-0.1430154128169401,0.07423059727401078,-0.01495792837120311,-0.32167581037441534,8.66008354332465e-05,0.00010840850906214581,0.0,-0.0004718004127435587,-0.0004612770599687706,0.0,0.30596112708984663,0.0,0.3526994585831404,0.19276636300094097
0.004207043042982685,0.0,0.007175064737551608,0.0010614699456769738,-0.08131307282109812,-1.7612213786786517,-0.6234346652272023,0.08068850367670932,-0.35570148998228857,-0.2325820605895898,-0.4978834727020259,0.28991950161751573,0.18985937649357665,0.0,0.17700690339996725,0.2907048291473254,0.22052978828710545,0.21732857440783696,0.034743352832986345,0.1723490158018867,0.25653613879300474,0.2716476257045197,0.06713877538859934,-0.4393747404126543,0.045201865269613666,-0.27706876808016556,-0.061550401555445805,-0.12877408834994306,-0.12831749575758078,1.1336421753518868,3.0995410666684617,-0.15007939793968358,0.02152428454309258,0.03465861126073001,-0.01107008797538773,-0.1811129285204226,-0.11152272967416352,-0.05057528687806823,0.05649588480440309,0.02310716858774705,0.2770471420457385,-4.527112912727714e-05,4.4523242536127365e-05,0.0,-0.0001551030433821182,-0.00034980064863085556,0.0,0.25744773130909593,0.0,0.22034667665015573,0.1072318905840214
-0.01020839154473092,0.0,0.027756284262728956,0.037638677404576965,-0.010631738506166291,-0.5235498210626233,-0.008958917761599669,0.06634795618314097,-1.757756317208789,0.14719714789714966,0.24195323330710536,-0.2884791738161798,-0.2564034259936429,0.0,-0.1521074522851045,-0.2988586493419023,-0.2736472870542574,-0.23458860478620314,-0.04545639572186598,-0.20887290924164187,-0.27960908223743763,-0.26100697706656906,-0.11306229570867318,-0.0503018749057562,-0.27307913135290335,-0.02930840427261725,-0.12550778486363612,-0.21841699744978385,0.09441977223393459,-0.9267886145691192,-2.229827268123674,0.2817574097198544,-0.016593092961017807,0.006995480460799469,0.03875449152034873,-0.20279457078957705,0.869077631034876,0.18628738427291167,-0.037140396968321415,0.3795493098858911,0.10348178094919626,-0.00044490928811263423,0.00024036715209025013,0.0,-0.00040793193638998903,-0.0017021531526808988,0.0,-0.3008187950282406,0.0,-0.2800490931572651,-0.11610653208988578
